TweetID,HandLabel,AnnotatorID
475680804501479424,Neutral,33
475680866782695424,Negative,33
475681040519139328,Neutral,33
475681218949038080,Neutral,33
475681218949038080,Neutral,33
475681449644158978,Positive,33
475681557991395328,Neutral,33
475681640292044800,Positive,33
475681640292044800,Positive,33
475681747405791233,Negative,33
475681874057363456,Neutral,33
475681982882779137,Positive,33
475682179134279680,Negative,33
475682330112454656,Positive,33
475682330112454656,Positive,33
475682359237681152,Neutral,33
475682456872697856,Neutral,33
475682456872697856,Positive,33
475682502884220928,Negative,33
475682502884220928,Negative,33
475682916174155776,Negative,33
475683206864199681,Negative,33
475683340428017665,Positive,33
475683681521373185,Positive,33
475683806809423872,Neutral,33
475683990310244352,Positive,33
475683998916935681,Neutral,33
475684025244590081,Neutral,33
475684069301559297,Positive,33
475684069301559297,Positive,33
475684171973918720,Positive,33
475684171973918720,Positive,33
475684592096378880,Positive,33
475684666423668738,Negative,33
475684666423668738,Negative,33
475684772141105153,Neutral,33
475684820203610112,Positive,33
475684820203610112,Positive,33
475684844224389121,Negative,33
475684899891195904,Negative,33
475685288527011841,Negative,33
475685445914099713,Neutral,33
475685445914099713,Neutral,33
475685497562759168,Negative,33
475685819408461824,Negative,33
475686421748277248,Negative,33
475686651831013376,Positive,33
475686777366523904,Neutral,33
475687199238025216,Positive,33
475687256716742656,Positive,33
475687256716742656,Positive,33
475687382550081536,Positive,33
475687486484938752,Neutral,33
475687486484938752,Positive,33
475687569435684864,Positive,33
475687692962111488,Positive,33
475687692962111488,Negative,33
475687865394135041,Positive,33
475687865394135041,Neutral,33
475687986378866688,Negative,33
475688087167983616,Neutral,33
475688099063025665,Negative,33
475688145263263744,Positive,33
475688270547136512,Positive,33
475688434116599808,Negative,33
475688434116599808,Negative,33
475688517193175040,Negative,33
475688894756032512,Negative,33
475688992277794816,Positive,33
475689115573571584,Neutral,33
475689152701562880,Neutral,33
475689152701562880,Negative,33
475689306959667200,Negative,33
475689306959667200,Negative,33
475689342305058817,Negative,33
475689402434592768,Negative,33
475689589810933760,Negative,33
475689670354149376,Negative,33
475689721516285955,Positive,33
475689956195979264,Negative,33
475689979814109184,Negative,33
475690045081657345,Negative,33
475690045081657345,Negative,33
475690105064390657,Positive,33
475690105064390657,Neutral,33
475690145002582016,Negative,33
475690223053963264,Positive,33
475690223053963264,Positive,33
475690417636524033,Negative,33
475690505716920320,Positive,33
475690652270096384,Neutral,33
475690678023098368,Positive,33
475690823297024000,Positive,33
475690958525595649,Negative,33
475691028247490561,Negative,33
475691168559546368,Negative,33
475691203510665216,Positive,33
475691293361053697,Negative,33
475691355742928897,Neutral,33
475691397358825472,Negative,33
475691420943392769,Neutral,33
475691420943392769,Negative,33
475691467122700288,Neutral,33
475691467122700288,Negative,33
475691489243463681,Neutral,33
475691609536081920,Negative,33
475691671800512512,Negative,33
475691683276132353,Neutral,33
475691684517642240,Negative,33
475691684517642240,Negative,33
475692019122454528,Positive,33
475692096939376640,Negative,33
475692232411209729,Negative,33
475692285364285440,Negative,33
475692432466919425,Neutral,33
475692555150311425,Negative,33
475692636259758080,Negative,33
475692689938448385,Negative,33
475692689938448385,Negative,33
475692754287472641,Positive,33
475692889528619008,Negative,33
475693100166574080,Neutral,33
475693125076549633,Negative,33
475693242433146880,Positive,33
475693374960566273,Negative,33
475693422603677696,Positive,33
475693422603677696,Positive,33
475693578468204544,Neutral,33
475693585506254848,Negative,33
475693670449287169,Negative,33
475693670449287169,Negative,33
475693816041967617,Positive,33
475693816041967617,Positive,33
475693868428824577,Negative,33
475693868428824577,Negative,33
475693936858910720,Neutral,33
475694035387314176,Neutral,33
475694175099555840,Negative,33
475694272554237953,Positive,33
475694317218955265,Negative,33
475694407422050304,Negative,33
475694471313911808,Positive,33
475694540578643968,Neutral,33
475694540578643968,Neutral,33
475694658899951616,Neutral,33
475694710317932544,Negative,33
475694845840084992,Neutral,33
475694956498407425,Negative,33
475694982972850176,Negative,33
475695026157400064,Negative,33
475695104590872576,Neutral,33
475695157070004224,Neutral,33
475695165546721281,Negative,33
475695235696431104,Negative,33
475695300154490880,Neutral,33
475695376633462785,Negative,33
475695433160077312,Neutral,33
475695433160077312,Neutral,33
475695438201643008,Neutral,33
475695658842992642,Neutral,33
475695695073378304,Negative,33
475695809640824832,Negative,33
475695944206667776,Neutral,33
475696009805590528,Negative,33
475696056140050432,Neutral,33
475696115858542593,Positive,33
475696235333320704,Negative,33
475696346549473280,Positive,33
475696531933507585,Negative,33
475696563025891329,Positive,33
475696694609580033,Negative,33
475696748426711040,Positive,33
475696770262245376,Positive,33
475696799655944192,Negative,33
475696818362531841,Negative,33
475696928043573248,Positive,33
475696951078690816,Negative,33
475697056854851584,Positive,33
475697056854851584,Positive,33
475697078015115264,Positive,33
475697078015115264,Positive,33
475697171166404608,Negative,33
475697216623874050,Neutral,33
475697216623874050,Neutral,33
475697280402882561,Neutral,33
475697377022869505,Negative,33
475697496560525312,Neutral,33
475697541968060416,Negative,33
475697541968060416,Negative,33
475697633454227456,Neutral,33
475697633454227456,Negative,33
475697663208611840,Positive,33
475697727867998210,Neutral,33
475697727867998210,Neutral,33
475697890883821568,Negative,33
475698001512763392,Negative,33
475698042713432064,Negative,33
475698070123196416,Negative,33
475698099068092416,Positive,33
475698164780253184,Negative,33
475698208661049344,Negative,33
475698238302216192,Negative,33
475698414785933312,Neutral,33
475698414785933312,Positive,33
475698439217774592,Negative,33
475698549943189504,Neutral,33
475698633887985665,Neutral,33
475698633887985665,Neutral,33
475698648320589824,Negative,33
475698756344872960,Positive,33
475698792097148928,Positive,33
475698846304325632,Negative,33
475698897663590400,Neutral,33
475698897663590400,Neutral,33
475698972980707328,Positive,33
475699008250187776,Negative,33
475699079016890368,Negative,33
475699130866860032,Negative,33
475699130866860032,Negative,33
475699150013870081,Negative,33
475699244163411968,Positive,33
475699244163411968,Positive,33
475699309854588928,Neutral,33
475699446765068288,Negative,33
475699446765068288,Negative,33
475699462015553536,Negative,33
475699485172310016,Positive,33
475699542575579136,Negative,33
475699571507884032,Neutral,33
475699666932482049,Neutral,33
475699683265093632,Negative,33
475699799086612480,Positive,33
475699847077838848,Neutral,33
475699899389194240,Positive,33
475699899389194240,Positive,33
475699907287085056,Positive,33
475699925658140672,Negative,33
475699962890956800,Positive,33
475700047737548801,Neutral,33
475700106562666497,Positive,33
475700120894570496,Neutral,33
475700120894570496,Neutral,33
475700224116420608,Negative,33
475700224116420608,Negative,33
475700305649475584,Negative,33
475700323097800704,Negative,33
475700406279217152,Negative,33
475700456417947648,Neutral,33
475700456417947648,Neutral,33
475700619651850240,Neutral,33
475700713818177536,Neutral,33
475700837126537216,Negative,33
475700903656570880,Negative,33
475701016126836736,Negative,33
475701016126836736,Negative,33
475701140307591168,Negative,33
475701227020627968,Positive,33
475701286793654273,Positive,33
475701300462878722,Neutral,33
475701300462878722,Neutral,33
475701305840005121,Positive,33
475701370621014016,Positive,33
475701451277479937,Neutral,33
475701577064673280,Neutral,33
475701750390083584,Neutral,33
475701780048007170,Negative,33
475701870728855552,Negative,33
475701969278218241,Negative,33
475702021165965312,Neutral,33
475702122554875905,Neutral,33
475702203232301056,Negative,33
475702322358915072,Negative,33
475702397709606912,Positive,33
475702397709606912,Positive,33
475702482388414464,Negative,33
475702622968885248,Positive,33
475702643357409280,Negative,33
475702685937967104,Negative,33
475702733937586177,Neutral,33
475702792536219648,Neutral,33
475702837125844993,Positive,33
475703080999481344,Negative,33
475703080999481344,Neutral,33
475703094228299777,Negative,33
475703163228790784,Neutral,33
475703211018686464,Positive,33
475703358213619712,Neutral,33
475703420679356416,Neutral,33
475703518175952896,Neutral,33
475703651521265664,Neutral,33
475703765853806594,Neutral,33
475703765853806594,Positive,33
475703792391172096,Neutral,33
475703923526078464,Negative,33
475704004119625728,Neutral,33
475704071438225408,Neutral,33
475704122646482944,Negative,33
475704315622199296,Positive,33
475704315622199296,Negative,33
475704360614498304,Negative,33
475704448543883266,Positive,33
475704475966246912,Neutral,33
475704640362000387,Negative,33
475704679922675713,Neutral,33
475704679922675713,Neutral,33
475704712587927553,Positive,33
475704869551362049,Positive,33
475704929458618369,Negative,33
475705057456164865,Negative,33
475705083972554752,Positive,33
475705228369883137,Negative,33
475705333416206336,Neutral,33
475705333416206336,Negative,33
475705419097473024,Negative,33
475705419097473024,Negative,33
475705476353896448,Positive,33
475705476353896448,Positive,33
475705718306521088,Positive,33
475706010620162048,Negative,33
475706010620162048,Negative,33
475706298525560832,Neutral,33
475706523193466880,Negative,33
475706523193466880,Negative,33
475706611378704385,Negative,33
475706699018694657,Negative,33
475706729066692609,Neutral,33
475707036458422273,Negative,33
475707036458422273,Negative,33
475707205568962560,Negative,33
475707282538631168,Negative,33
475707361718718464,Negative,33
475707579294040064,Negative,33
475707944588562432,Negative,33
475707990377766914,Negative,33
475708190475423745,Neutral,33
475708447988928512,Negative,33
475708447988928512,Negative,33
475708706299322368,Neutral,33
475708833046994944,Negative,33
475708892601933824,Neutral,33
475709018791755777,Neutral,33
475709044368621568,Positive,33
475709167760834560,Neutral,33
475709195321618433,Positive,33
475709479879974912,Negative,33
475709479879974912,Negative,33
475709678371225600,Negative,33
475709755260821504,Positive,33
475710123755991040,Neutral,33
475710212259983360,Positive,33
475710256111452160,Negative,33
475710421249560576,Neutral,33
475710569505628160,Positive,33
475710569505628160,Positive,33
475710755514613760,Neutral,33
475710755514613760,Negative,33
475710889736536064,Negative,33
475710990743764992,Positive,33
475711205500526592,Negative,33
475711393027854336,Positive,33
475711407405957121,Positive,33
475711407405957121,Positive,33
475711603955236864,Neutral,33
475711629133639680,Positive,33
475711697588850688,Negative,33
475711861938458624,Negative,33
475711869819580416,Positive,33
475712053601390592,Negative,33
475712053601390592,Neutral,33
475712235667349504,Positive,33
475712339212505088,Positive,33
475712339212505088,Positive,33
475712532066631680,Negative,33
475712532066631680,Negative,33
475712762581368833,Negative,33
475712907528110082,Positive,33
475713012121497601,Negative,33
475713012121497601,Negative,33
475713277520269313,Negative,33
475713277520269313,Negative,33
475713388589625346,Neutral,33
475713513571491840,Negative,33
475713596669063168,Negative,33
475713819990577153,Neutral,33
475713879465820160,Neutral,33
475713882414395393,Positive,33
475713973711810560,Negative,33
475714141978894336,Positive,33
475714187998818304,Neutral,33
475714187998818304,Neutral,33
475714209712701440,Neutral,33
475714280701321217,Positive,33
475714364314746880,Neutral,33
475714476587909120,Neutral,33
475714686978363392,Positive,33
475714795501805568,Neutral,33
475714795501805568,Neutral,33
475714907531669504,Negative,33
475715073194070016,Negative,33
475715216869961728,Neutral,33
475715270393487360,Negative,33
475715329231183872,Negative,33
475715456599621632,Negative,33
475715456599621632,Neutral,33
475715699688882176,Positive,33
475715821290147841,Negative,33
475715945403789312,Negative,33
475716014370324480,Negative,33
475716014370324480,Negative,33
475716194876395520,Negative,33
475716230532562944,Negative,33
475716446715400194,Positive,33
475716605734047744,Positive,33
475716625803804672,Positive,33
475716694862991361,Negative,33
475716825410703360,Positive,33
475716942981238784,Neutral,33
475716983754096640,Negative,33
475717223139778560,Negative,33
475717283369992192,Negative,33
475717491818512384,Negative,33
475717522772492289,Positive,33
475717522772492289,Positive,33
475717633149796352,Neutral,33
475717780952870912,Negative,33
475717886485749762,Negative,33
475717893959991296,Positive,33
475717994652659712,Negative,33
475718085761310720,Neutral,33
475718085761310720,Neutral,33
475718140979322880,Neutral,33
475718268536504320,Positive,33
475718363923361792,Neutral,33
475718442654257152,Neutral,33
475718562703998976,Neutral,33
475718756778672129,Negative,33
475718847518212097,Negative,33
475718968523898880,Neutral,33
475719085972811776,Negative,33
475719161306681344,Negative,33
475719416752402432,Negative,33
475719526798356480,Positive,33
475719692544651264,Positive,33
475719692544651264,Positive,33
475719744176525312,Neutral,33
475719804071198720,Neutral,33
475719954697056256,Neutral,33
475720081914482688,Negative,33
475720081914482688,Negative,33
475720204971163649,Negative,33
475720318796197888,Negative,33
475720373372456960,Positive,33
475720444067479553,Negative,33
475720444067479553,Negative,33
475720512539463680,Negative,33
475720612175167491,Negative,33
475720612175167491,Positive,33
475720723278098432,Positive,33
475720773924290560,Positive,33
475720811048087553,Neutral,33
475720811048087553,Negative,33
475720833202388993,Neutral,33
475720927183781888,Positive,33
475720960214331392,Positive,33
475721077470285824,Negative,33
475721117207109632,Positive,33
475721117207109632,Positive,33
475721268596318208,Neutral,33
475721350792118272,Negative,33
475721386405920769,Positive,33
475721436297195520,Negative,33
475721512348311552,Neutral,33
475721537128235008,Positive,33
475721586365181952,Negative,33
475721858953003008,Negative,33
475721858953003008,Negative,33
475722124406317056,Neutral,33
475722212201467904,Positive,33
475722212201467904,Positive,33
475722292803424257,Positive,33
475722292803424257,Positive,33
475722330497642497,Positive,33
475722330497642497,Positive,33
475722337388883969,Negative,33
475722337388883969,Negative,33
475722408205492224,Negative,33
475722508524871680,Negative,33
475722512798470144,Neutral,33
475722583875522560,Positive,33
475722604502720512,Positive,33
475722780898787328,Positive,33
475722817309130752,Negative,33
475722968828350465,Negative,33
475723067512328192,Positive,33
475723067512328192,Positive,33
475723078266540033,Neutral,33
475723134134681602,Negative,33
475723394285961216,Neutral,33
475723446043684864,Neutral,33
475723681344544768,Negative,33
475723715070939136,Negative,33
475723775666061312,Neutral,33
475723794754338816,Negative,33
475723794754338816,Negative,33
475723879651246080,Negative,33
475723879651246080,Neutral,33
475723904653492224,Neutral,33
475724114192531456,Neutral,33
475724332258570241,Neutral,33
475724506250903552,Neutral,33
475724552967061506,Positive,33
475724840612421632,Negative,33
475724961781665792,Neutral,33
475724961781665792,Positive,33
475725055415291904,Neutral,33
475725076722368513,Negative,33
475725235246096386,Neutral,33
475725259845279744,Negative,33
475725371602894848,Negative,33
475725436413304832,Negative,33
475725505493487616,Positive,33
475725505493487616,Positive,33
475725661458685952,Positive,33
475725769420066817,Negative,33
475725831353147392,Neutral,33
475725831353147392,Positive,33
475725976421539840,Neutral,33
475725976421539840,Neutral,33
475726052153909249,Negative,33
475726052153909249,Negative,33
475726174946357249,Neutral,33
475726220706193409,Positive,33
475726454441783296,Neutral,33
475726454441783296,Neutral,33
475726506740957185,Neutral,33
475726564999856129,Positive,33
475726659900166144,Negative,33
475726659900166144,Negative,33
475726725390012416,Negative,33
475726725390012416,Neutral,33
475726865353961472,Positive,33
475726865353961472,Positive,33
475727031154802688,Negative,33
475727067368411137,Negative,33
475727220607291392,Neutral,33
475727275607220224,Negative,33
475727314828136448,Negative,33
475727314828136448,Negative,33
475727356976717825,Positive,33
475727403806109697,Negative,33
475727486438080512,Neutral,33
475727562380148736,Neutral,33
475727725861535745,Neutral,33
475727751224524801,Negative,33
475727751224524801,Negative,33
475727771944361984,Neutral,33
475728192175882241,Positive,33
475728192175882241,Positive,33
475728446396841985,Positive,33
475728492169281536,Neutral,33
475728723220893697,Neutral,33
475728896605040641,Positive,33
475728996785991680,Negative,33
475729126058233857,Positive,33
475729240508624896,Negative,33
475729287526768641,Positive,33
475729517009711104,Negative,33
475729558914994176,Negative,33
475729656222855168,Positive,33
475729685234860032,Positive,33
475729764834353152,Neutral,33
475729787466813440,Neutral,33
475729856194707456,Negative,33
475729913572757504,Neutral,33
475730127515836416,Negative,33
475730415702249473,Negative,33
475730515447013376,Positive,33
475730515447013376,Positive,33
475730519368667137,Negative,33
475730622791815172,Neutral,33
475730655792607233,Negative,33
475730687702872065,Neutral,33
475730687702872065,Neutral,33
475730890107412480,Neutral,33
475731056747102208,Neutral,33
475731104524029953,Neutral,33
475731337354412033,Positive,33
475731439552847874,Positive,33
475731508515577856,Negative,33
475731824455741441,Neutral,33
475731824455741441,Neutral,33
475731902809505792,Negative,33
475732007268659202,Negative,33
475732007268659202,Negative,33
475732080497000449,Positive,33
475732115104219136,Negative,33
475732373066481664,Negative,33
475732628960980992,Positive,33
475732799279071232,Neutral,33
475733080305831936,Neutral,33
475733346572840960,Positive,33
475733612340711424,Negative,33
475733688907759617,Positive,33
475733688907759617,Negative,33
475734019997696001,Neutral,33
475734302307930112,Positive,33
475734374324142080,Positive,33
475734455064080384,Positive,33
475734521024090112,Negative,33
475734521024090112,Neutral,33
475734748497973248,Negative,33
475734761957523457,Negative,33
475734949048643584,Negative,33
475735035891687424,Positive,33
475735201587683328,Negative,33
475735277441654784,Neutral,33
475735277441654784,Negative,33
475735599341903872,Negative,33
475735689515241472,Negative,33
475735784545587201,Neutral,33
475735840661184512,Neutral,33
475736097931423744,Negative,33
475736526244937728,Negative,33
475736660622467073,Positive,33
475736721242738688,Negative,33
475736908602302464,Negative,33
475737083785777152,Neutral,33
475737083785777152,Neutral,33
475737193873678336,Positive,33
475737193873678336,Positive,33
475737218796257280,Negative,33
475737362165940224,Negative,33
475737596946313216,Negative,33
475738124593922048,Positive,33
475738124593922048,Negative,33
475738166969008128,Neutral,33
475738252570558465,Negative,33
475738351660961792,Neutral,33
475738351660961792,Positive,33
475738641420279810,Negative,33
475738835255828481,Positive,33
475738835255828481,Positive,33
475738953824612352,Negative,33
475739046107693056,Neutral,33
475739084066144259,Neutral,33
475739132300259328,Neutral,33
475739277759086592,Negative,33
475739386286333952,Neutral,33
475739468046282752,Negative,33
475739646463574017,Negative,33
475739740176928768,Positive,33
475739851120447488,Positive,33
475740108344532993,Neutral,33
475740132386299905,Negative,33
475740204297617408,Neutral,33
475740217950105601,Negative,33
475740217950105601,Negative,33
475740239127121920,Neutral,33
475740282076798976,Negative,33
475740369003765761,Positive,33
475740683459133441,Negative,33
475740761359912960,Neutral,33
475740828699463680,Negative,33
475740969510637569,Negative,33
475741022161731584,Negative,33
475741229842722818,Negative,33
475741316484444160,Negative,33
475741368288284672,Negative,33
475741499557421056,Neutral,33
475741584534040579,Positive,33
475741622945472512,Negative,33
475741657175171072,Positive,33
475741726527987712,Positive,33
475741769750298626,Neutral,33
475741853758005248,Negative,33
475741900725829634,Negative,33
475741956271001600,Negative,33
475741983739498496,Negative,33
475741983739498496,Negative,33
475742184474673153,Negative,33
475742184474673153,Neutral,33
475742199242833920,Positive,33
475742228342931456,Negative,33
475742271833653248,Negative,33
475742271833653248,Negative,33
475742337516457984,Neutral,33
475742370194288640,Positive,33
475742399483084800,Neutral,33
475742399483084800,Neutral,33
475742503996760064,Negative,33
475742572770779136,Positive,33
475742700634144768,Neutral,33
475742824689070080,Negative,33
475742865126342656,Neutral,33
475742865126342656,Neutral,33
475742928246427648,Neutral,33
475742928246427648,Positive,33
475742963025588225,Negative,33
475743185051058177,Negative,33
475743288285474816,Neutral,33
475743405570813953,Positive,33
475743548084871168,Positive,33
475743785960615937,Negative,33
475743891665453056,Positive,33
475743949270032385,Neutral,33
475743949270032385,Negative,33
475743959881641984,Positive,33
475744050050764802,Negative,33
475744128673017856,Positive,33
475744128673017856,Neutral,33
475744244465172480,Neutral,33
475744266212626432,Neutral,33
475744411423608832,Neutral,33
475744570891075584,Negative,33
475744570891075584,Positive,33
475744861531144192,Positive,33
475745019899674626,Neutral,33
475745059279994880,Negative,33
475745206613331968,Negative,33
475745346229121024,Neutral,33
475745501917478912,Negative,33
475745563053666305,Neutral,33
475745928268509184,Negative,33
475745928268509184,Negative,33
475746096283918336,Positive,33
475746147169218560,Neutral,33
475746147169218560,Neutral,33
475746270083284993,Negative,33
475746891414904832,Neutral,33
475746891414904832,Negative,33
475746929172029440,Negative,33
475746929172029440,Neutral,33
475747039373180928,Negative,33
475747069412794368,Neutral,33
475747116342845440,Negative,33
475747271196569600,Positive,33
475747271196569600,Positive,33
475747349932032000,Negative,33
475747390243479552,Negative,33
475747586293645312,Negative,33
475747764291530752,Negative,33
475747764291530752,Negative,33
475747835796021248,Neutral,33
475747898312114178,Neutral,33
475747898312114178,Neutral,33
475748162515533825,Neutral,33
475748300021583873,Neutral,33
475748300021583873,Neutral,33
475748376756359169,Negative,33
475748542854987776,Positive,33
475748633082875904,Positive,33
475748716197203968,Positive,33
475748716197203968,Positive,33
475748904546619392,Neutral,33
475748994506043393,Neutral,33
475749074952794112,Neutral,33
475749158054547456,Negative,33
475749158054547456,Negative,33
475749248009797633,Negative,33
475749591921745920,Neutral,33
475749795681009664,Negative,33
475750244450590720,Neutral,33
475750270199431169,Neutral,33
475750798715281408,Negative,33
475750937374756864,Neutral,33
475750937374756864,Neutral,33
475750969482174464,Positive,33
475751011211309056,Positive,33
475751140861427712,Negative,33
475751259895390209,Positive,33
475751408000843776,Positive,33
475751545133629440,Neutral,33
475751594072760320,Negative,33
475751594072760320,Negative,33
475751690302668801,Negative,33
475751737538904065,Neutral,33
475752074266046467,Neutral,33
475752245313953792,Negative,33
475752408308776960,Negative,33
475752517557825536,Negative,33
475752769543241729,Negative,33
475752828380909568,Negative,33
475752828380909568,Negative,33
475752902636896256,Neutral,33
475752995993681921,Neutral,33
475753124489994240,Negative,33
475753191590481920,Neutral,33
475753620567490560,Negative,33
475753847085076480,Neutral,33
475754358496591872,Positive,33
475754661845413888,Positive,33
475754661845413888,Positive,33
475754917752492032,Neutral,33
475755186234085376,Negative,33
475755186234085376,Neutral,33
475755226826547200,Neutral,33
475755328710402048,Negative,33
475755328710402048,Neutral,33
475755513268158464,Negative,33
475755832723132417,Positive,33
475755832723132417,Positive,33
475756245035798530,Neutral,33
475756245035798530,Positive,33
475756487575617537,Neutral,33
475756528092610560,Positive,33
475756528092610560,Positive,33
475756642311876608,Negative,33
475756677233655808,Negative,33
475756677233655808,Negative,33
475756949070688256,Negative,33
475756949070688256,Negative,33
475757259860221953,Negative,33
475757259860221953,Neutral,33
475757720008949761,Negative,33
475758204329410560,Positive,33
475758646484561920,Negative,33
475758707402604544,Neutral,33
475758777296506880,Positive,33
475758911421972480,Negative,33
475759033451053056,Negative,33
475759033451053056,Neutral,33
475759327404642305,Neutral,33
475759371788759040,Neutral,33
475759371788759040,Positive,33
475759643210575872,Negative,33
475759643210575872,Negative,33
475759689377284096,Positive,33
475759689377284096,Positive,33
475759849805185024,Negative,33
475760378543345664,Neutral,33
475760670018138112,Neutral,33
475760789119590400,Positive,33
475760963996897280,Neutral,33
475761247154339840,Positive,33
475761784310468608,Neutral,33
475761914241642496,Negative,33
475762105166356482,Negative,33
475762137353449472,Neutral,33
475762320615170048,Negative,33
475762396397854720,Neutral,33
475762396397854720,Negative,33
475762789961990144,Negative,33
475762789961990144,Negative,33
475763266443280384,Positive,33
475763266443280384,Positive,33
475763400417746945,Negative,33
475763821139615747,Neutral,33
475764238410321920,Negative,33
475764556451811329,Positive,33
475764556451811329,Negative,33
475765139208429568,Negative,33
475765422613340160,Positive,33
475765922914131968,Negative,33
475766034033827840,Negative,33
475766034033827840,Negative,33
475766588202029057,Neutral,33
475766885402025984,Neutral,33
475767140801589248,Positive,33
475768117571125248,Positive,33
475768117571125248,Neutral,33
475768647647264768,Neutral,33
475769183163400192,Neutral,33
475769183163400192,Positive,33
475769656675164161,Neutral,33
475770525609099264,Neutral,33
475770686733295617,Positive,33
475770769033928704,Neutral,33
475771660427993088,Neutral,33
475776878981419008,Negative,33
475778063406739457,Neutral,33
475780090245050369,Neutral,33
475781127811371008,Neutral,33
475784379986640896,Negative,33
475784379986640896,Negative,33
475789687919886336,Negative,33
475789687919886336,Negative,33
475790092767100928,Negative,33
475798433983254528,Positive,33
475817524148178945,Neutral,33
475818293899821056,Negative,33
475818293899821056,Negative,33
475824379910422528,Neutral,33
475826529629638656,Neutral,33
475829678922817537,Negative,33
475829678922817537,Negative,33
475833704204754945,Negative,33
475839200043220993,Neutral,33
475843926339756032,Positive,33
475849774445658113,Positive,33
475852122492506112,Positive,33
475852476952756224,Negative,33
475852765508677632,Negative,33
475854340801191936,Negative,33
475855388827734016,Negative,33
475855775366402048,Neutral,33
475856581465497601,Positive,33
475856899662184448,Positive,33
475857522234888193,Negative,33
475857710794022912,Positive,33
475857710794022912,Positive,33
475857763482877952,Neutral,33
475857846332973056,Neutral,33
475857958920658945,Neutral,33
475858062834933760,Positive,33
475858250298961921,Positive,33
475859086341586944,Negative,33
475859422330499072,Neutral,33
475860261849796608,Neutral,33
475861770762866688,Positive,33
475861894017077248,Negative,33
475862710853599234,Negative,33
475864098446782464,Negative,33
475864677298487296,Positive,33
475864677298487296,Positive,33
475864872044212224,Positive,33
475865193093013504,Neutral,33
475865844183220225,Negative,33
475866530304237568,Neutral,33
475866777512337408,Negative,33
475868045848883200,Neutral,33
475868450519547904,Negative,33
475868880561528832,Positive,33
475868880561528832,Positive,33
475869070068563968,Negative,33
475869202436591616,Negative,33
475869518355374080,Positive,33
475869518355374080,Neutral,33
475870034896908289,Positive,33
475870034896908289,Positive,33
475870210462081024,Neutral,33
475870384114266112,Neutral,33
475870565165961216,Negative,33
475870797501050880,Negative,33
475872487902031872,Positive,33
475872885471727616,Positive,33
475873100698226690,Positive,33
475873388326838272,Negative,33
475873756905476097,Negative,33
475874080416350208,Neutral,33
475874545032003584,Neutral,33
475874545032003584,Neutral,33
475874954349924352,Negative,33
475874954349924352,Negative,33
475875099644801024,Positive,33
475875547458056192,Positive,33
475876223428464640,Positive,33
475876533597667328,Neutral,33
475876533597667328,Neutral,33
475876677382594560,Neutral,33
475877096892661760,Negative,33
475877096892661760,Neutral,33
475877394373304320,Positive,33
475877451961073667,Positive,33
475877516809228290,Positive,33
475877516809228290,Neutral,33
475877846607745024,Neutral,33
475878177810964480,Positive,33
475878354873516032,Neutral,33
475878679474888704,Neutral,33
475878890922323968,Negative,33
475879329000603648,Negative,33
475879876671836160,Neutral,33
475880057349885952,Negative,33
475880294642638848,Positive,33
475880583004815361,Neutral,33
475880694955388929,Positive,33
475880884265299968,Negative,33
475881035302174720,Positive,33
475881188880834561,Neutral,33
475881254169370626,Negative,33
475881284712280064,Positive,33
475881379230928896,Negative,33
475881628058017793,Negative,33
475881669720039424,Positive,33
475881798288044032,Positive,33
475881798288044032,Positive,33
475881891514826752,Negative,33
475882049526837248,Neutral,33
475882169915932672,Neutral,33
475882506588540928,Positive,33
475882690240335872,Positive,33
475882857282682880,Neutral,33
475883235009126400,Negative,33
475883617869398016,Negative,33
475883730436128768,Neutral,33
475884487377956864,Negative,33
475884753707483136,Negative,33
475885021950386177,Negative,33
475885097779200000,Neutral,33
475885653767757824,Negative,33
475885675020312576,Positive,33
475885723112181760,Positive,33
475886037999550464,Positive,33
475886329583382528,Positive,33
475887190300700672,Neutral,33
475887791507656704,Positive,33
475888241682690048,Negative,33
475888559505690624,Neutral,33
475888852142653440,Positive,33
475888852142653440,Positive,33
475889904413847552,Neutral,33
475890003021926400,Negative,33
475890003021926400,Negative,33
475890219401883649,Positive,33
475890680230084608,Positive,33
475890810039570432,Neutral,33
475890810039570432,Neutral,33
475890828494532608,Neutral,33
475891059013468161,Negative,33
475891204908154882,Positive,33
475891451948462080,Negative,33
475891755427307520,Neutral,33
475891850533150721,Positive,33
475892125272662016,Negative,33
475892125272662016,Negative,33
475892377941733376,Neutral,33
475892579931017216,Positive,33
475892678283247616,Negative,33
475892678283247616,Neutral,33
475893035902205952,Neutral,33
475893035902205952,Negative,33
475893297450598400,Negative,33
475893297450598400,Negative,33
475893532482600960,Negative,33
475893797386473472,Neutral,33
475893896543997952,Negative,33
475894021886586880,Positive,33
475894021886586880,Negative,33
475894169832263680,Negative,33
475894267630878720,Neutral,33
475894387453751296,Negative,33
475894457288908800,Negative,33
475894679633145856,Negative,33
475894777091993600,Negative,33
475894799477014528,Negative,33
475894819093774336,Neutral,33
475895063508447232,Neutral,33
475895066071142400,Positive,33
475895128306241536,Positive,33
475895196555571201,Negative,33
475895244840792064,Neutral,33
475895244840792064,Negative,33
475895268081405952,Neutral,33
475895446498705408,Neutral,33
475895511179091968,Neutral,33
475895575557472256,Negative,33
475895833595215872,Neutral,33
475895833595215872,Neutral,33
475896005536514048,Negative,33
475896119931994112,Negative,33
